Query	Entry	Entry_Name	Protein_Name	Gene_Names	Organism	GO_IDs	GO_Terms	GO_Evidence	Status
A0A1D2N7S2	A0A1D2N7S2	A0A1D2N7S2_ORCCI	G protein-coupled receptor kinase	NA	Orchesella cincta	GO:0005524;GO:0001664;GO:0004703;GO:0007186;GO:0009966	F:ATP binding;F:G protein-coupled receptor binding;F:G protein-coupled receptor kinase activity;P:G protein-coupled receptor signaling pathway;P:regulation of signal transduction	IEA:UniProtKB-UniRule;IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N7N3	A0A1D2N7N3	A0A1D2N7N3_ORCCI	E3 ubiquitin-protein ligase TRIM37	NA	Orchesella cincta	GO:0016235;GO:0005778;GO:0005164;GO:0061630;GO:0031625;GO:0008270;GO:0070842;GO:0051865;GO:0006513	C:aggresome;C:peroxisomal membrane;F:tumor necrosis factor receptor binding;F:ubiquitin protein ligase activity;F:ubiquitin protein ligase binding;F:zinc ion binding;P:aggresome assembly;P:protein autoubiquitination;P:protein monoubiquitination	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N7N9	A0A1D2N7N9	A0A1D2N7N9_ORCCI	Protein phosphatase 1E	NA	Orchesella cincta	GO:0004722	F:protein serine/threonine phosphatase activity	IEA:InterPro	Success
A0A1D2N7P4	A0A1D2N7P4	A0A1D2N7P4_ORCCI	Malectin-B	NA	Orchesella cincta	GO:0005789;GO:0030246	C:endoplasmic reticulum membrane;F:carbohydrate binding	IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2NFT8	A0A1D2NFT8	A0A1D2NFT8_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NFW5	A0A1D2NFW5	A0A1D2NFW5_ORCCI	Complexin	NA	Orchesella cincta	GO:0031201;GO:0043195;GO:0019905;GO:0046928;GO:0016079	C:SNARE complex;C:terminal bouton;F:syntaxin binding;P:regulation of neurotransmitter secretion;P:synaptic vesicle exocytosis	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N6D8	A0A1D2N6D8	A0A1D2N6D8_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NFT4	A0A1D2NFT4	A0A1D2NFT4_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NFT4	A0A1D2NFT4	A0A1D2NFT4_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NFX4	A0A1D2NFX4	A0A1D2NFX4_ORCCI	Protein Skeletor, isoforms B/C	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NFS5	A0A1D2NFS5	A0A1D2NFS5_ORCCI	Phospholipase DDHD2	NA	Orchesella cincta	GO:0030134;GO:0046872;GO:0004620	C:COPII-coated ER to Golgi transport vesicle;F:metal ion binding;F:phospholipase activity	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2NGR0	A0A1D2NGR0	A0A1D2NGR0_ORCCI	Polyadenylate-binding protein-interacting protein 2B	NA	Orchesella cincta	GO:0005737;GO:0000900;GO:0045947	C:cytoplasm;F:mRNA regulatory element binding translation repressor activity;P:negative regulation of translational initiation	IEA:TreeGrafter;IEA:InterPro;IEA:InterPro	Success
A0A1D2NGB6	A0A1D2NGB6	A0A1D2NGB6_ORCCI	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3	NA	Orchesella cincta	GO:0005741;GO:0005634;GO:0042802;GO:0097345;GO:0043065	C:mitochondrial outer membrane;C:nucleus;F:identical protein binding;P:mitochondrial outer membrane permeabilization;P:positive regulation of apoptotic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-ARBA;IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2NFX2	A0A1D2NFX2	A0A1D2NFX2_ORCCI	NK1 transcription factor-related protein 1	NA	Orchesella cincta	GO:0005634;GO:0000981;GO:0000978;GO:0030154	C:nucleus;F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding;P:cell differentiation	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2M6L2	A0A1D2M6L2	A0A1D2M6L2_ORCCI	beta-N-acetylhexosaminidase	NA	Orchesella cincta	GO:0004563;GO:0005975	F:beta-N-acetylhexosaminidase activity;P:carbohydrate metabolic process	IEA:UniProtKB-EC;IEA:InterPro	Success
A0A1D2M6J9	A0A1D2M6J9	A0A1D2M6J9_ORCCI	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	NA	Orchesella cincta	GO:0005953;GO:0005965;GO:0004662;GO:0004660	C:CAAX-protein geranylgeranyltransferase complex;C:protein farnesyltransferase complex;F:CAAX-protein geranylgeranyltransferase activity;F:protein farnesyltransferase activity	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A8J2K8E3	A0A8J2K8E3	A0A8J2K8E3_9HEXA	Cytochrome b5 heme-binding domain-containing protein	NA	Allacma fusca	GO:0005783;GO:0016020	C:endoplasmic reticulum;C:membrane	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N7P2	A0A1D2N7P2	A0A1D2N7P2_ORCCI	Tetraspanin	NA	Orchesella cincta	GO:0005886	C:plasma membrane	IEA:TreeGrafter	Success
A0A1D2N7M1	A0A1D2N7M1	A0A1D2N7M1_ORCCI	Lipoma-preferred partner	NA	Orchesella cincta	GO:0005925;GO:0001725;GO:0046872;GO:0098609	C:focal adhesion;C:stress fiber;F:metal ion binding;P:cell-cell adhesion	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2N7N7	A0A1D2N7N7	A0A1D2N7N7_ORCCI	Prolyl 4-hydroxylase subunit alpha-1	NA	Orchesella cincta	GO:0005783;GO:0005506;GO:0031418;GO:0004656	C:endoplasmic reticulum;F:iron ion binding;F:L-ascorbic acid binding;F:procollagen-proline 4-dioxygenase activity	IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-KW;IEA:UniProtKB-EC	Success
A0A1D2N865	A0A1D2N865	A0A1D2N865_ORCCI	protein-tyrosine-phosphatase	NA	Orchesella cincta	GO:0016020;GO:0004725;GO:0048666	C:membrane;F:protein tyrosine phosphatase activity;P:neuron development	IEA:UniProtKB-SubCell;IEA:UniProtKB-EC;IEA:UniProtKB-ARBA	Success
A0A1D2N8H3	A0A1D2N8H3	A0A1D2N8H3_ORCCI	Single-stranded DNA-binding protein 3	NA	Orchesella cincta	GO:0005634;GO:0003697;GO:0045944	C:nucleus;F:single-stranded DNA binding;P:positive regulation of transcription by RNA polymerase II	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2N7Q9	A0A1D2N7Q9	A0A1D2N7Q9_ORCCI	Amino acid transporter	NA	Orchesella cincta	GO:0005886;GO:0015501;GO:0005313;GO:0015175	C:plasma membrane;F:glutamate:sodium symporter activity;F:L-glutamate transmembrane transporter activity;F:neutral L-amino acid transmembrane transporter activity	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2NFU8	A0A1D2NFU8	A0A1D2NFU8_ORCCI	Vacuolar protein sorting-associated protein 13B	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NFY0	A0A1D2NFY0	A0A1D2NFY0_ORCCI	Pleckstrin y domain-containing family G member 7	NA	Orchesella cincta	GO:0016020;GO:0005085;GO:0007266	C:membrane;F:guanyl-nucleotide exchange factor activity;P:Rho protein signal transduction	IEA:UniProtKB-KW;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2NFY1	A0A1D2NFY1	A0A1D2NFY1_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
E9FTQ5	E9FTQ5	E9FTQ5_DAPPU	Uncharacterized protein	NA	Daphnia pulex	NA	NA	NA	Success
A0A1D2NFS8	A0A1D2NFS8	A0A1D2NFS8_ORCCI	non-specific serine/threonine protein kinase	NA	Orchesella cincta	GO:0005524;GO:0004674	F:ATP binding;F:protein serine/threonine kinase activity	IEA:UniProtKB-UniRule;IEA:UniProtKB-KW	Success
A0A814FCL6	A0A814FCL6	A0A814FCL6_9BILA	MULE transposase domain-containing protein	NA	Brachionus calyciflorus	GO:0006355	P:regulation of DNA-templated transcription	IEA:InterPro	Success
A0A1D2NFV8	A0A1D2NFV8	A0A1D2NFV8_ORCCI	Coiled-coil domain-containing protein 77	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NFU4	A0A1D2NFU4	A0A1D2NFU4_ORCCI	[histone H3]-trimethyl-L-lysine(4) demethylase	NA	Orchesella cincta	GO:0000785;GO:0005634;GO:0003677;GO:0034647;GO:0008168;GO:0008270;GO:0032259;GO:0006355	C:chromatin;C:nucleus;F:DNA binding;F:histone H3K4me/H3K4me2/H3K4me3 demethylase activity;F:methyltransferase activity;F:zinc ion binding;P:methylation;P:regulation of DNA-templated transcription	IEA:TreeGrafter;IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-EC;IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A226CZS7	A0A226CZS7	A0A226CZS7_FOLCA	inositol-pentakisphosphate 2-kinase	NA	Folsomia candida	GO:0005634;GO:0005524;GO:0035299;GO:0032958	C:nucleus;F:ATP binding;F:inositol-1,3,4,5,6-pentakisphosphate 2-kinase activity;P:inositol phosphate biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:UniProtKB-EC;IEA:TreeGrafter	Success
A0A1D2MYD5	A0A1D2MYD5	A0A1D2MYD5_ORCCI	WAS protein family 1	NA	Orchesella cincta	GO:0005829;GO:0005769;GO:0055037;GO:0071203;GO:0003779;GO:0043014;GO:0043015;GO:0034314;GO:0032456;GO:0006887;GO:0042147	C:cytosol;C:early endosome;C:recycling endosome;C:WASH complex;F:actin binding;F:alpha-tubulin binding;F:gamma-tubulin binding;P:Arp2/3 complex-mediated actin nucleation;P:endocytic recycling;P:exocytosis;P:retrograde transport, endosome to Golgi	IEA:GOC;IEA:InterPro;IEA:TreeGrafter;IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A8W8LLS0	A0A8W8LLS0	A0A8W8LLS0_MAGGI	mannose-1-phosphate guanylyltransferase	NA	Magallana gigas	GO:0005525;GO:0004475;GO:0009298	F:GTP binding;F:mannose-1-phosphate guanylyltransferase (GTP) activity;P:GDP-mannose biosynthetic process	IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro	Success
A0A1D2NI57	A0A1D2NI57	A0A1D2NI57_ORCCI	Ankyrin repeat and MYND domain-containing protein 2	NA	Orchesella cincta	GO:0005783;GO:0008270;GO:0030968	C:endoplasmic reticulum;F:zinc ion binding;P:endoplasmic reticulum unfolded protein response	IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2NIW5	A0A1D2NIW5	A0A1D2NIW5_ORCCI	Translational activator GCN1	NA	Orchesella cincta	GO:0005829;GO:0019887;GO:0034198;GO:0000226;GO:0006417	C:cytosol;F:protein kinase regulator activity;P:cellular response to amino acid starvation;P:microtubule cytoskeleton organization;P:regulation of translation	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-ARBA;IEA:TreeGrafter	Success
A0A1D2NI24	A0A1D2NI24	A0A1D2NI24_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NI22	A0A1D2NI22	A0A1D2NI22_ORCCI	Tetraspanin	NA	Orchesella cincta	GO:0005886	C:plasma membrane	IEA:TreeGrafter	Success
A0A1D2MDJ4	A0A1D2MDJ4	A0A1D2MDJ4_ORCCI	Magnesium-transporting ATPase, P-type 1	NA	Orchesella cincta	GO:0005886;GO:0033017;GO:0005524;GO:0016887;GO:0015444	C:plasma membrane;C:sarcoplasmic reticulum membrane;F:ATP binding;F:ATP hydrolysis activity;F:P-type magnesium transporter activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-EC	Success
A0A1D2NI80	A0A1D2NI80	A0A1D2NI80_ORCCI	P-type Cu(+) transporter	NA	Orchesella cincta	GO:0016020;GO:0005802;GO:0005524;GO:0016887;GO:0005507;GO:0140581	C:membrane;C:trans-Golgi network;F:ATP binding;F:ATP hydrolysis activity;F:copper ion binding;F:P-type monovalent copper transporter activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-ARBA;IEA:UniProtKB-UniRule;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-EC	Success
A0A1D2NI17	A0A1D2NI17	A0A1D2NI17_ORCCI	Ankyrin repeat domain-containing protein 50	NA	Orchesella cincta	NA	NA	NA	Success
A0A8J2KAE7	A0A8J2KAE7	A0A8J2KAE7_9HEXA	Uncharacterized protein	NA	Allacma fusca	GO:0000139;GO:0015165	C:Golgi membrane;F:pyrimidine nucleotide-sugar transmembrane transporter activity	IEA:InterPro;IEA:InterPro	Success
A0A1D2NI66	A0A1D2NI66	A0A1D2NI66_ORCCI	UDP-galactose translocator	NA	Orchesella cincta	GO:0000139;GO:0015165	C:Golgi membrane;F:pyrimidine nucleotide-sugar transmembrane transporter activity	IEA:InterPro;IEA:InterPro	Success
A0A1D2N8C6	A0A1D2N8C6	A0A1D2N8C6_ORCCI	Transposase domain-containing protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2M242	A0A1D2M242	A0A1D2M242_ORCCI	Transposase domain-containing protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MX84	A0A1D2MX84	A0A1D2MX84_ORCCI	DUF4806 domain-containing protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NI16	A0A1D2NI16	A0A1D2NI16_ORCCI	Coronin	NA	Orchesella cincta	GO:0051015	F:actin filament binding	IEA:TreeGrafter	Success
A0A1D2NI34	A0A1D2NI34	A0A1D2NI34_ORCCI	PHD finger protein 12	NA	Orchesella cincta	GO:0005524	F:ATP binding	IEA:UniProtKB-KW	Success
A0A1D2NIX2	A0A1D2NIX2	A0A1D2NIX2_ORCCI	GMP phosphodiesterase delta subunit domain-containing protein	NA	Orchesella cincta	GO:0005929;GO:0008289;GO:0060271;GO:0042953;GO:0007399	C:cilium;F:lipid binding;P:cilium assembly;P:lipoprotein transport;P:nervous system development	IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2NII5	A0A1D2NII5	A0A1D2NII5_ORCCI	Ataxin-2	NA	Orchesella cincta	GO:0010494;GO:0003729;GO:0034063	C:cytoplasmic stress granule;F:mRNA binding;P:stress granule assembly	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N547	A0A1D2N547	A0A1D2N547_ORCCI	Orexin receptor type 2	NA	Orchesella cincta	GO:0005886;GO:0004930	C:plasma membrane;F:G protein-coupled receptor activity	IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2N4L8	A0A1D2N4L8	A0A1D2N4L8_ORCCI	Growth hormone secretagogue receptor type 1	NA	Orchesella cincta	GO:0005886;GO:0004930	C:plasma membrane;F:G protein-coupled receptor activity	IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2N4I2	A0A1D2N4I2	A0A1D2N4I2_ORCCI	Large neutral amino acids transporter small subunit 3	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2N4M8	A0A1D2N4M8	A0A1D2N4M8_ORCCI	Mitoferrin-2	NA	Orchesella cincta	GO:0005743;GO:0015093;GO:0048250	C:mitochondrial inner membrane;F:ferrous iron transmembrane transporter activity;P:iron import into the mitochondrion	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N7A6	A0A1D2N7A6	A0A1D2N7A6_ORCCI	Putative tyramine receptor 2	NA	Orchesella cincta	GO:0005886;GO:0004993;GO:0071880;GO:0043410	C:plasma membrane;F:G protein-coupled serotonin receptor activity;P:adenylate cyclase-activating adrenergic receptor signaling pathway;P:positive regulation of MAPK cascade	IEA:UniProtKB-SubCell;IEA:UniProtKB-ARBA;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A232FNB0	A0A232FNB0	A0A232FNB0_9HYME	DUF4218 domain-containing protein	NA	Trichomalopsis sarcophagae	NA	NA	NA	Success
A0A8J2JI80	A0A8J2JI80	A0A8J2JI80_9HEXA	3'-5' exonuclease domain-containing protein	NA	Allacma fusca	GO:0000176;GO:0005730;GO:0000175;GO:0003727;GO:0000467;GO:0071044;GO:0071040;GO:0071039;GO:0071035;GO:0071036;GO:0071037;GO:0071051;GO:0071038	C:nuclear exosome (RNase complex);C:nucleolus;F:3'-5'-RNA exonuclease activity;F:single-stranded RNA binding;P:exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);P:histone mRNA catabolic process;P:nuclear polyadenylation-dependent antisense transcript catabolic process;P:nuclear polyadenylation-dependent CUT catabolic process;P:nuclear polyadenylation-dependent rRNA catabolic process;P:nuclear polyadenylation-dependent snoRNA catabolic process;P:nuclear polyadenylation-dependent snRNA catabolic process;P:poly(A)-dependent snoRNA 3'-end processing;P:TRAMP-dependent tRNA surveillance pathway	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N7A5	A0A1D2N7A5	A0A1D2N7A5_ORCCI	5-hydroxytryptamine receptor 7	NA	Orchesella cincta	GO:0005886;GO:0004993;GO:0071880;GO:0043410	C:plasma membrane;F:G protein-coupled serotonin receptor activity;P:adenylate cyclase-activating adrenergic receptor signaling pathway;P:positive regulation of MAPK cascade	IEA:UniProtKB-SubCell;IEA:UniProtKB-ARBA;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2NGK8	A0A1D2NGK8	A0A1D2NGK8_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MFQ8	A0A1D2MFQ8	A0A1D2MFQ8_ORCCI	Glycine N-acyltransferase-like protein 3	NA	Orchesella cincta	GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups	IEA:InterPro	Success
A0A226EII5	A0A226EII5	A0A226EII5_FOLCA	U3 small nucleolar ribonucleoprotein IMP4	NA	Folsomia candida	GO:0034457;GO:0032040;GO:0042134;GO:0030515;GO:0006364	C:Mpp10 complex;C:small-subunit processome;F:rRNA primary transcript binding;F:snoRNA binding;P:rRNA processing	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2MFQ8	A0A1D2MFQ8	A0A1D2MFQ8_ORCCI	Glycine N-acyltransferase-like protein 3	NA	Orchesella cincta	GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups	IEA:InterPro	Success
A0A1D2ME04	A0A1D2ME04	A0A1D2ME04_ORCCI	5-hydroxyisourate hydrolase	NA	Orchesella cincta	GO:0033971;GO:0006144	F:hydroxyisourate hydrolase activity;P:purine nucleobase metabolic process	IEA:UniProtKB-EC;IEA:UniProtKB-KW	Success
A0A226E465	A0A226E465	A0A226E465_FOLCA	Phenylalanyl-tRNA synthetase alpha subunit	NA	Folsomia candida	GO:0005829;GO:0009328;GO:0005524;GO:0033971;GO:0046872;GO:0004826;GO:0000049;GO:0006432;GO:0006144	C:cytosol;C:phenylalanine-tRNA ligase complex;F:ATP binding;F:hydroxyisourate hydrolase activity;F:metal ion binding;F:phenylalanine-tRNA ligase activity;F:tRNA binding;P:phenylalanyl-tRNA aminoacylation;P:purine nucleobase metabolic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:UniProtKB-EC;IEA:UniProtKB-KW;IEA:UniProtKB-EC;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-KW	Success
F6PFI6	F6PFI6	F6PFI6_DANRE	Zinc finger and BTB domain-containing protein 41	zbtb41	Danio rerio	GO:0000981;GO:0000978;GO:0008270;GO:0006355	F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding;F:zinc ion binding;P:regulation of DNA-templated transcription	IBA:GO_Central;IBA:GO_Central;IEA:UniProtKB-KW;IBA:GO_Central	Success
A0A1D2N7J9	A0A1D2N7J9	A0A1D2N7J9_ORCCI	Protein kinase C and casein kinase substrate in neurons protein 2	NA	Orchesella cincta	GO:0005768;GO:0005886;GO:0016301;GO:0005543;GO:0007010;GO:0097320;GO:0030100	C:endosome;C:plasma membrane;F:kinase activity;F:phospholipid binding;P:cytoskeleton organization;P:plasma membrane tubulation;P:regulation of endocytosis	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MYS0	A0A1D2MYS0	A0A1D2MYS0_ORCCI	Diacylglycerol O-acyltransferase	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A8J2LKX8	A0A8J2LKX8	A0A8J2LKX8_9HEXA	Uncharacterized protein	NA	Allacma fusca	NA	NA	NA	Success
A0A1D2NGI4	A0A1D2NGI4	A0A1D2NGI4_ORCCI	Glucose dehydrogenase [FAD, quinone]	NA	Orchesella cincta	GO:0016020;GO:0050660;GO:0016614	C:membrane;F:flavin adenine dinucleotide binding;F:oxidoreductase activity, acting on CH-OH group of donors	IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro	Success
A0A1D2MYA2	A0A1D2MYA2	A0A1D2MYA2_ORCCI	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase	NA	Orchesella cincta	GO:0005829;GO:0005634;GO:0004427;GO:0016791	C:cytosol;C:nucleus;F:inorganic diphosphate phosphatase activity;F:phosphatase activity	IEA:TreeGrafter;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2MX65	A0A1D2MX65	A0A1D2MX65_ORCCI	Mushroom body large-type Kenyon cell-specific protein 1	NA	Orchesella cincta	GO:0005634;GO:0003677;GO:0006357	C:nucleus;F:DNA binding;P:regulation of transcription by RNA polymerase II	IEA:UniProtKB-SubCell;IEA:UniProtKB-UniRule;IEA:TreeGrafter	Success
A0A1D2MWN6	A0A1D2MWN6	A0A1D2MWN6_ORCCI	Uncharacterized protein	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2MW71	A0A1D2MW71	A0A1D2MW71_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A267E148	A0A267E148	A0A267E148_9PLAT	TEA domain-containing protein	NA	Macrostomum lignano	GO:0005634;GO:0005667;GO:0000981;GO:0000978;GO:0048568;GO:0035329	C:nucleus;C:transcription regulator complex;F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding;P:embryonic organ development;P:hippo signaling	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2MVR6	A0A1D2MVR6	A0A1D2MVR6_ORCCI	Protein diaphanous 3	NA	Orchesella cincta	GO:0005884;GO:0003779;GO:0031267;GO:0030041	C:actin filament;F:actin binding;F:small GTPase binding;P:actin filament polymerization	IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2MHA1	A0A1D2MHA1	A0A1D2MHA1_ORCCI	Poly(A) RNA polymerase, mitochondrial	NA	Orchesella cincta	GO:1990817;GO:0031123	F:poly(A) RNA polymerase activity;P:RNA 3'-end processing	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MHR5	A0A1D2MHR5	A0A1D2MHR5_ORCCI	B-cell lymphoma 6 protein	NA	Orchesella cincta	GO:0005634;GO:0000981;GO:0000977;GO:0008270	C:nucleus;F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:RNA polymerase II transcription regulatory region sequence-specific DNA binding;F:zinc ion binding	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0AAD7Z622	A0AAD7Z622	A0AAD7Z622_DIPPU	Protein phosphatase 1 regulatory subunit 12A	NA	Diploptera punctata	GO:0005737;GO:0004857;GO:0019208	C:cytoplasm;F:enzyme inhibitor activity;F:phosphatase regulator activity	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MWL8	A0A1D2MWL8	A0A1D2MWL8_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MU52	A0A1D2MU52	A0A1D2MU52_ORCCI	Protein MRVI1	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MSY9	A0A1D2MSY9	A0A1D2MSY9_ORCCI	protein-tyrosine-phosphatase	NA	Orchesella cincta	GO:0016020;GO:0004725;GO:0048666	C:membrane;F:protein tyrosine phosphatase activity;P:neuron development	IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-ARBA	Success
A0A1D2MTS8	A0A1D2MTS8	A0A1D2MTS8_ORCCI	Gamma-aminobutyric acid receptor subunit alpha-2	NA	Orchesella cincta	GO:0034707;GO:0045211;GO:0005254;GO:0005230;GO:0004890;GO:0099095	C:chloride channel complex;C:postsynaptic membrane;F:chloride channel activity;F:extracellular ligand-gated monoatomic ion channel activity;F:GABA-A receptor activity;F:ligand-gated monoatomic anion channel activity	IEA:UniProtKB-KW;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-ARBA	Success
A0A4Y2TL71	A0A4Y2TL71	A0A4Y2TL71_ARAVE	Integrase catalytic domain-containing protein	NA	Araneus ventricosus	GO:0042575;GO:0003676;GO:0071897;GO:0015074	C:DNA polymerase complex;F:nucleic acid binding;P:DNA biosynthetic process;P:DNA integration	IEA:UniProtKB-ARBA;IEA:InterPro;IEA:UniProtKB-ARBA;IEA:InterPro	Success
A0A1D2MTE7	A0A1D2MTE7	A0A1D2MTE7_ORCCI	Gamma-aminobutyric acid receptor alpha-like	NA	Orchesella cincta	GO:0005886;GO:0005254;GO:0005230;GO:0099095;GO:0004888	C:plasma membrane;F:chloride channel activity;F:extracellular ligand-gated monoatomic ion channel activity;F:ligand-gated monoatomic anion channel activity;F:transmembrane signaling receptor activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-ARBA;IEA:InterPro;IEA:UniProtKB-ARBA;IEA:InterPro	Success
