region_id	chromosome	start	end	length	num_populations_total	North-West_Middle Jylland	North-West_North Jylland (Middle)	North-West_North Jylland (Top)	North-West_North Jylland (West)	Outgroup_1	South-East_East Jylland	South-East_North Sjaeland	South-East_Outgroup_2(East Jylland)	South-East_South Costal Denmark
EntNic_HiC_scaffold_6_R31	HiC_scaffold_6	2770265	2783370	13106	5	1.0	0.0	0.617	0.0	0.562	0.0	0.562	0.0	0.0
EntNic_HiC_scaffold_6_R32	HiC_scaffold_6	2814605	2841942	27338	6	0.0	0.0	0.463	0.0	0.0	0.257	0.018	0.0	0.373
EntNic_HiC_scaffold_6_R35	HiC_scaffold_6	3107919	3114058	6140	7	0.322	0.682	0.997	0.0	0.0	0.0	0.0	0.0	0.143
EntNic_HiC_scaffold_6_R37	HiC_scaffold_6	3137466	3160279	22814	9	0.0	0.229	0.496	0.517	0.124	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R38	HiC_scaffold_6	3171962	3181255	9294	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R39	HiC_scaffold_6	3193741	3210989	17249	3	0.0	0.0	0.515	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R40	HiC_scaffold_6	3212027	3241004	28978	3	0.0	0.0	0.397	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R42	HiC_scaffold_6	3312323	3335773	23451	4	0.026	0.0	0.091	0.0	0.91	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R43	HiC_scaffold_6	3349915	3393139	43225	9	0.254	0.0	0.944	0.0	0.983	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R44	HiC_scaffold_6	3406110	3420760	14651	4	0.0	1.0	0.0	0.558	0.0	0.0	0.0	0.124	0.0
EntNic_HiC_scaffold_6_R46	HiC_scaffold_6	3443125	3450165	7041	4	0.0	0.0	0.77	0.0	0.439	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R48	HiC_scaffold_6	3465660	3475682	10023	2	0.0	0.0	0.167	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R55	HiC_scaffold_6	3798957	3819479	20523	6	0.0	0.0	0.706	0.0	0.903	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R59	HiC_scaffold_6	3864696	3882556	17861	5	0.152	0.768	0.934	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R60	HiC_scaffold_6	3891549	3984733	93185	12	0.173	0.318	0.873	0.263	0.126	0.293	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R62	HiC_scaffold_6	4007256	4015627	8372	3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R64	HiC_scaffold_6	4060176	4065518	5343	2	0.0	0.0	0.0	0.11	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R65	HiC_scaffold_6	4069324	4077085	7762	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R66	HiC_scaffold_6	4096661	4104890	8230	3	0.747	0.0	0.169	0.0	0.906	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R69	HiC_scaffold_6	4130187	4147171	16985	2	0.0	0.848	0.597	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R70	HiC_scaffold_6	4154211	4377587	223377	10	0.002	0.03	0.941	0.05	0.121	0.0	0.138	0.0	0.0
EntNic_HiC_scaffold_6_R72	HiC_scaffold_6	4453510	4480578	27069	2	0.0	0.0	0.079	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R75	HiC_scaffold_6	4520270	4528764	8495	3	0.0	0.0	1.0	0.0	0.0	0.0	0.322	0.0	0.0
EntNic_HiC_scaffold_6_R76	HiC_scaffold_6	4542011	4548395	6385	4	0.0	0.989	0.376	0.0	0.283	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R77	HiC_scaffold_6	4554321	4643524	89204	18	0.821	0.261	0.26	0.229	0.018	0.545	0.04	0.0	0.0
EntNic_HiC_scaffold_6_R78	HiC_scaffold_6	4661509	4669421	7913	5	0.0	0.998	0.062	0.072	0.129	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R80	HiC_scaffold_6	4721292	4727403	6112	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_6_R82	HiC_scaffold_6	4796947	4928371	131425	10	0.002	0.863	0.912	0.084	0.0	0.0	0.05	0.0	0.0
EntNic_HiC_scaffold_6_R84	HiC_scaffold_6	4938243	4943851	5609	4	0.0	0.963	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R86	HiC_scaffold_6	4959179	4967155	7977	6	0.0	0.429	0.441	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R89	HiC_scaffold_6	5112000	5129149	17150	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.655
EntNic_HiC_scaffold_6_R90	HiC_scaffold_6	5147527	5170749	23223	12	0.0	0.034	0.971	0.042	0.475	0.0	0.194	0.0	0.0
EntNic_HiC_scaffold_6_R92	HiC_scaffold_6	5196793	5205155	8363	4	0.0	0.0	0.855	0.0	0.956	0.0	0.11	0.0	0.0
EntNic_HiC_scaffold_6_R93	HiC_scaffold_6	5225888	5263331	37444	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R94	HiC_scaffold_6	5366675	5375764	9090	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R96	HiC_scaffold_6	5446152	5506136	59985	6	0.0	0.0	0.255	0.093	0.547	0.0	0.0	1.0	0.0
EntNic_HiC_scaffold_6_R97	HiC_scaffold_6	5533240	5547571	14332	3	0.0	0.0	0.0	0.0	1.0	0.0	0.024	0.0	0.0
EntNic_HiC_scaffold_6_R99	HiC_scaffold_6	5552886	5623754	70869	4	0.0	0.0	0.946	0.0	0.246	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R101	HiC_scaffold_6	5759489	5769905	10417	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
EntNic_HiC_scaffold_6_R103	HiC_scaffold_6	5831391	5849396	18006	5	0.0	0.0	0.0	0.0	0.0	0.0	0.997	0.505	0.495
EntNic_HiC_scaffold_6_R104	HiC_scaffold_6	5864771	5872288	7518	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.577
EntNic_HiC_scaffold_6_R106	HiC_scaffold_6	5892446	6008876	116431	5	0.0	0.0	0.0	0.0	0.0	0.081	0.933	0.948	0.081
EntNic_HiC_scaffold_6_R111	HiC_scaffold_6	6152191	6322304	170114	20	0.647	0.859	0.055	0.207	0.024	0.0	0.687	0.187	0.62
EntNic_HiC_scaffold_6_R112	HiC_scaffold_6	6332431	6557710	225280	21	0.502	0.414	0.0	0.427	0.084	0.196	0.392	0.374	0.111
EntNic_HiC_scaffold_6_R113	HiC_scaffold_6	6579799	6607786	27988	15	0.636	0.061	0.0	0.202	0.709	0.0	0.26	0.111	0.498
EntNic_HiC_scaffold_6_R115	HiC_scaffold_6	6637325	6670051	32727	10	0.903	0.34	0.0	0.707	0.29	0.0	0.0	0.0	0.013
EntNic_HiC_scaffold_6_R118	HiC_scaffold_6	6705325	6714293	8969	3	0.986	0.0	0.0	0.0	0.757	0.0	0.0	0.0	0.204
EntNic_HiC_scaffold_6_R119	HiC_scaffold_6	6716509	6734239	17731	5	0.0	0.0	0.0	0.0	0.0	0.0	0.139	0.0	1.0
EntNic_HiC_scaffold_6_R120	HiC_scaffold_6	6738567	7005963	267397	27	0.329	0.318	0.011	0.352	0.171	0.029	0.549	0.368	0.174
EntNic_HiC_scaffold_6_R122	HiC_scaffold_6	7029471	7046702	17232	11	0.347	1.0	0.0	0.0	0.225	0.0	0.312	0.222	0.091
EntNic_HiC_scaffold_6_R123	HiC_scaffold_6	7050048	7077928	27881	11	0.426	0.322	0.0	1.0	0.0	0.0	0.34	0.452	0.0
EntNic_HiC_scaffold_6_R126	HiC_scaffold_6	7129816	7324032	194217	16	0.501	0.503	0.0	0.524	0.062	0.027	0.221	0.444	0.0
EntNic_HiC_scaffold_6_R130	HiC_scaffold_6	7434180	7479752	45573	11	0.108	0.65	0.116	0.69	0.0	0.0	1.0	0.167	0.0
EntNic_HiC_scaffold_6_R131	HiC_scaffold_6	7512684	7528356	15673	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R132	HiC_scaffold_6	7533133	7548607	15475	20	0.549	0.48	0.0	0.716	0.032	0.217	0.955	0.993	0.956
EntNic_HiC_scaffold_6_R133	HiC_scaffold_6	7600643	7629226	28584	5	0.266	0.031	0.0	0.0	0.038	0.0	0.733	0.0	0.0
EntNic_HiC_scaffold_6_R136	HiC_scaffold_6	7690543	7722656	32114	13	0.984	0.439	0.027	0.296	0.0	0.0	0.243	0.692	0.0
EntNic_HiC_scaffold_6_R138	HiC_scaffold_6	7965669	7991998	26330	7	0.319	0.283	0.0	0.0	0.0	0.0	0.878	1.0	0.0
EntNic_HiC_scaffold_6_R142	HiC_scaffold_6	8148365	8184434	36070	20	0.578	0.901	0.086	0.0	1.0	0.555	0.0	0.579	0.51
EntNic_HiC_scaffold_6_R146	HiC_scaffold_6	8212557	8245082	32526	4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R148	HiC_scaffold_6	8281632	8287734	6103	5	0.0	0.204	0.0	0.0	0.624	0.0	0.458	0.0	0.0
EntNic_HiC_scaffold_6_R149	HiC_scaffold_6	8290291	8310753	20463	10	0.0	0.26	0.07	0.0	0.0	1.0	0.0	0.005	0.466
EntNic_HiC_scaffold_6_R150	HiC_scaffold_6	8326276	8425451	99176	26	0.44	0.339	0.568	0.303	0.158	0.54	0.096	0.332	0.387
EntNic_HiC_scaffold_6_R154	HiC_scaffold_6	8551132	8556474	5343	9	0.0	1.0	0.168	0.91	0.997	0.171	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R158	HiC_scaffold_6	8645603	8653705	8103	3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.999
EntNic_HiC_scaffold_6_R159	HiC_scaffold_6	8672221	8692493	20273	10	0.0	0.122	0.0	0.0	0.066	0.519	0.048	0.738	0.492
EntNic_HiC_scaffold_6_R160	HiC_scaffold_6	8694299	8738497	44199	9	0.0	0.0	0.0	0.192	0.0	0.825	0.648	0.0	0.971
EntNic_HiC_scaffold_6_R161	HiC_scaffold_6	8755590	8761840	6251	6	0.218	0.0	0.0	0.0	0.0	0.987	0.932	0.0	1.0
EntNic_HiC_scaffold_6_R163	HiC_scaffold_6	8780700	8812571	31872	8	0.0	1.0	0.0	0.162	0.039	0.0	0.115	0.033	0.0
EntNic_HiC_scaffold_6_R164	HiC_scaffold_6	8821014	8865800	44787	10	0.074	0.822	0.131	0.075	0.0	0.0	0.0	0.168	0.053
EntNic_HiC_scaffold_6_R166	HiC_scaffold_6	8904945	8913473	8529	3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R168	HiC_scaffold_6	8942449	8989620	47172	11	0.0	0.0	0.0	0.059	0.169	0.115	0.139	0.0	0.857
EntNic_HiC_scaffold_6_R169	HiC_scaffold_6	9004271	9014870	10600	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_6_R170	HiC_scaffold_6	9038335	9045746	7412	3	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.978
EntNic_HiC_scaffold_6_R171	HiC_scaffold_6	9046792	9062821	16030	7	0.79	0.0	0.025	0.293	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_6_R173	HiC_scaffold_6	9219520	9239348	19829	6	0.789	0.089	0.0	0.02	0.0	0.0	0.0	0.672	0.626
EntNic_HiC_scaffold_6_R174	HiC_scaffold_6	9279300	9284782	5483	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R178	HiC_scaffold_6	9400060	9416932	16873	6	0.965	0.0	1.0	0.246	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R180	HiC_scaffold_6	9523081	9543690	20610	11	0.0	0.93	0.0	0.337	0.0	0.43	0.194	0.745	1.0
EntNic_HiC_scaffold_6_R182	HiC_scaffold_6	9589779	9652468	62690	14	0.099	0.168	0.03	0.017	0.358	0.499	0.167	0.708	0.673
EntNic_HiC_scaffold_6_R183	HiC_scaffold_6	9657284	9699426	42143	13	0.411	0.035	0.281	0.279	0.139	0.692	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R184	HiC_scaffold_6	9736264	9745976	9713	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EntNic_HiC_scaffold_6_R185	HiC_scaffold_6	9753934	9771882	17949	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EntNic_HiC_scaffold_6_R186	HiC_scaffold_6	9830357	9870094	39738	5	0.0	0.433	0.381	0.0	0.061	0.0	0.0	1.0	0.0
EntNic_HiC_scaffold_6_R192	HiC_scaffold_6	9952068	9992548	40481	8	0.0	0.181	0.074	0.0	0.524	0.627	0.0	0.237	0.843
EntNic_HiC_scaffold_6_R194	HiC_scaffold_6	10030739	10039456	8718	7	0.0	0.99	1.0	0.0	0.0	0.991	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R200	HiC_scaffold_6	10230188	10250807	20620	8	0.075	0.316	0.0	0.102	0.0	0.878	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R201	HiC_scaffold_6	10258174	10265112	6939	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R202	HiC_scaffold_6	10271767	10291177	19411	9	0.154	1.0	0.0	0.0	0.0	0.0	0.0	0.049	0.092
EntNic_HiC_scaffold_6_R204	HiC_scaffold_6	10326219	10376361	50143	10	0.188	0.928	0.327	0.0	0.065	0.444	0.529	0.0	0.165
EntNic_HiC_scaffold_6_R205	HiC_scaffold_6	10402503	10407877	5375	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_6_R207	HiC_scaffold_6	10446816	10460138	13323	10	0.709	0.98	0.0	0.0	0.0	0.059	0.0	0.0	0.083
EntNic_HiC_scaffold_6_R209	HiC_scaffold_6	10530436	10538682	8247	2	1.0	0.0	0.0	0.0	0.0	0.895	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R210	HiC_scaffold_6	10572228	10591656	19429	5	0.0	0.211	0.0	0.425	0.0	0.0	0.575	0.0	0.293
EntNic_HiC_scaffold_6_R212	HiC_scaffold_6	10724271	10730782	6512	4	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.0	1.0
EntNic_HiC_scaffold_6_R213	HiC_scaffold_6	11140862	11146202	5341	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R214	HiC_scaffold_6	11147795	11160123	12329	4	0.0	0.0	0.0	0.0	0.0	0.618	0.127	0.0	0.986
EntNic_HiC_scaffold_6_R216	HiC_scaffold_6	11281130	11286488	5359	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_6_R217	HiC_scaffold_6	11327890	11333090	5201	14	0.5	0.537	0.303	0.263	0.944	0.0	0.0	0.0	0.436
EntNic_HiC_scaffold_6_R219	HiC_scaffold_6	11448594	11469180	20587	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R222	HiC_scaffold_6	11539969	11548189	8221	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R226	HiC_scaffold_6	11632778	11646348	13571	3	0.0	0.0	0.0	0.0	0.0	0.0	0.455	0.0	1.0
EntNic_HiC_scaffold_6_R227	HiC_scaffold_6	11667544	11672761	5218	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EntNic_HiC_scaffold_6_R228	HiC_scaffold_6	11775946	11829063	53118	11	0.131	0.444	0.0	0.88	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R229	HiC_scaffold_6	11876892	11885638	8747	3	0.0	0.043	0.0	1.0	0.0	0.0	0.024	0.0	0.0
EntNic_HiC_scaffold_6_R233	HiC_scaffold_6	11960846	11966218	5373	3	0.0	0.996	0.0	0.157	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R237	HiC_scaffold_6	12085089	12110044	24956	2	0.0	0.0	0.0	0.0	0.0	0.499	1.0	0.0	0.0
EntNic_HiC_scaffold_6_R238	HiC_scaffold_6	12127317	12167188	39872	22	0.061	0.611	0.31	0.383	0.931	0.064	0.0	0.0	0.017
EntNic_HiC_scaffold_6_R239	HiC_scaffold_6	12274026	12291485	17460	10	0.0	0.973	0.103	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R246	HiC_scaffold_6	13034746	13041455	6710	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_6_R247	HiC_scaffold_6	13121472	13154447	32976	8	0.124	0.876	0.15	0.345	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R248	HiC_scaffold_6	13283217	13290065	6849	5	0.0	0.371	0.0	0.0	0.511	0.311	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R252	HiC_scaffold_6	13793001	13851517	58517	29	0.779	1.0	0.082	0.064	0.0	0.099	0.273	0.01	0.452
EntNic_HiC_scaffold_6_R253	HiC_scaffold_6	13953065	13985212	32148	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_6_R254	HiC_scaffold_6	14053260	14073204	19945	5	0.0	0.0	0.301	0.752	0.017	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R255	HiC_scaffold_6	14147446	14159344	11899	9	0.0	0.966	0.178	0.0	0.092	0.0	0.21	0.0	0.359
EntNic_HiC_scaffold_6_R257	HiC_scaffold_6	14174215	14186027	11813	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R258	HiC_scaffold_6	14253045	14258191	5147	6	0.907	0.0	0.215	0.0	0.153	0.849	0.0	0.0	0.173
EntNic_HiC_scaffold_6_R259	HiC_scaffold_6	14314032	14326429	12398	2	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	1.0
EntNic_HiC_scaffold_6_R260	HiC_scaffold_6	14458155	14479083	20929	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R267	HiC_scaffold_6	17756372	17767122	10751	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R271	HiC_scaffold_6	21775653	21782490	6838	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R272	HiC_scaffold_6	22386989	22400278	13290	3	0.0	0.0	0.0	0.0	1.0	0.0	0.518	0.0	0.0
EntNic_HiC_scaffold_6_R274	HiC_scaffold_6	23437048	23453659	16612	5	0.0	0.222	0.0	0.0	0.0	0.274	0.287	0.0	0.968
EntNic_HiC_scaffold_6_R275	HiC_scaffold_6	27001217	27007995	6779	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R280	HiC_scaffold_6	27420806	27434552	13747	5	0.169	0.969	0.198	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R282	HiC_scaffold_6	27525772	27550032	24261	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_6_R283	HiC_scaffold_6	27607120	27640202	33083	7	0.0	0.0	0.0	0.0	0.0	0.904	0.0	0.0	0.862
EntNic_HiC_scaffold_6_R285	HiC_scaffold_6	27938537	27969499	30963	29	0.322	0.369	0.333	0.369	0.314	0.735	0.0	0.34	0.902
EntNic_HiC_scaffold_6_R287	HiC_scaffold_6	28520428	28531317	10890	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R288	HiC_scaffold_6	28541386	28565556	24171	10	0.0	0.064	0.0	0.191	0.037	0.802	0.322	0.0	0.338
EntNic_HiC_scaffold_6_R294	HiC_scaffold_6	29022784	29028788	6005	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R296	HiC_scaffold_6	29371774	29383577	11804	12	0.187	1.0	0.0	0.0	0.0	1.0	0.326	0.0	1.0
EntNic_HiC_scaffold_7_R1	HiC_scaffold_7	608715	617319	8605	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R2	HiC_scaffold_7	723259	743153	19895	8	0.0	0.17	0.0	0.053	0.311	0.619	0.155	0.0	0.449
EntNic_HiC_scaffold_7_R3	HiC_scaffold_7	771995	793624	21630	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R8	HiC_scaffold_7	1930720	1942058	11339	11	0.229	0.0	0.464	0.666	0.368	0.0	0.574	0.0	0.195
EntNic_HiC_scaffold_7_R13	HiC_scaffold_7	2149536	2166144	16609	2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R14	HiC_scaffold_7	2192037	2208371	16335	7	0.0	0.779	1.0	0.863	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R15	HiC_scaffold_7	2368403	2383250	14848	4	0.0	0.0	0.347	0.0	0.0	0.541	0.0	0.0	0.928
EntNic_HiC_scaffold_7_R16	HiC_scaffold_7	2664482	2689599	25118	7	0.149	0.0	0.137	0.974	0.148	0.0	0.0	0.0	0.149
EntNic_HiC_scaffold_7_R17	HiC_scaffold_7	2738627	2747930	9304	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R18	HiC_scaffold_7	2760483	2786432	25950	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R19	HiC_scaffold_7	2847564	2856112	8549	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EntNic_HiC_scaffold_7_R23	HiC_scaffold_7	3482692	3491330	8639	7	0.361	0.0	0.0	0.0	0.659	0.741	0.699	0.0	0.723
EntNic_HiC_scaffold_7_R31	HiC_scaffold_7	5798021	5811158	13138	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_7_R34	HiC_scaffold_7	8560455	8572569	12115	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_7_R39	HiC_scaffold_7	13937651	13944515	6865	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R41	HiC_scaffold_7	14390267	14399485	9219	2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R42	HiC_scaffold_7	14407652	14418315	10664	8	0.055	0.437	0.114	0.033	0.0	1.0	0.0	0.0	0.053
EntNic_HiC_scaffold_7_R43	HiC_scaffold_7	14522059	14541367	19309	7	1.0	1.0	0.0	0.0	0.0	0.062	0.0	0.0	0.0
EntNic_HiC_scaffold_7_R44	HiC_scaffold_7	14625109	14667774	42666	16	0.0	0.329	0.999	1.0	0.0	1.0	0.0	0.0	1.0
EntNic_HiC_scaffold_7_R45	HiC_scaffold_7	14815299	14882267	66969	3	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	1.0
EntNic_HiC_scaffold_7_R47	HiC_scaffold_7	16390948	16404399	13452	3	0.0	0.0	0.0	0.0	0.0	0.809	0.0	0.0	1.0
