region_id,species,chromosome,start,end,region_length,population_id,num_populations,mapped_populations
EntNic_HiC_scaffold_2_R15,EntNic,HiC_scaffold_2,5729989,6124565,394577,"['EntNic_DSJ-C190', 'EntNic_MMS-C295', 'EntNic_FHJ-C38', 'EntNic_JHJ-C220', 'EntNic_SKS-C55', 'EntNic_GEJ-C42', 'EntNic_HAS-C59', 'EntNic_SBJ-C52', 'EntNic_BRS-C268', 'EntNic_ORoe-C299', 'EntNic_KOS-C293', 'EntNic_HHJ-C162', 'EntNic_BIJ-C30', 'EntNic_STF-C266', 'EntNic_KRS-C23', 'EntNic_MSJ-C2', 'EntNic_ULJ-C60', 'EntNic_LVJ-C76', 'EntNic_aeRoe-C36', 'EntNic_LEJ-C64', 'EntNic_NOJ-C37', 'EntNic_MMS-C295', 'EntNic_MSJ-C2', 'EntNic_STF-C266', 'EntNic_aeRoe-C36', 'EntNic_SKJ-C216', 'EntNic_FHJ-C38', 'EntNic_GEJ-C42', 'EntNic_SBJ-C52', 'EntNic_DSJ-C190', 'EntNic_SUJ-C130', 'EntNic_KLJ-C127', 'EntNic_BJJ-C34', 'EntNic_HHJ-C162', 'EntNic_SKJ-C16', 'EntNic_BRS-C268', 'EntNic_UTJ-C22', 'EntNic_KRS-C23', 'EntNic_DoeJ-C27', 'EntNic_TOJ-C71', 'EntNic_FUR-C230', 'EntNic_NOJ-C37', 'EntNic_ULJ-C60', 'EntNic_aaRJ-C225', 'EntNic_GSJ-C274', 'EntNic_JHJ-C220', 'EntNic_LVJ-C76', 'EntNic_SUJ-C130', 'EntNic_aaRJ-C225', 'EntNic_RDJ-C344', 'EntNic_LEJ-C64', 'EntNic_UTJ-C22', 'EntNic_BIJ-C30', 'EntNic_KOS-C293', 'EntNic_JoeJ-C252', 'EntNic_SSJ-C259', 'EntNic_RYJ-C139', 'EntNic_FUR-C230', 'EntNic_SHJ-C48', 'EntNic_GoeJ-C19', 'EntNic_LVJ-C76', 'EntNic_FUR-C230', 'EntNic_KLJ-C127', 'EntNic_BJJ-C34', 'EntNic_GEJ-C42', 'EntNic_KRS-C23', 'EntNic_MMS-C295', 'EntNic_NOJ-C37', 'EntNic_DSJ-C190', 'EntNic_BIJ-C30', 'EntNic_aeRoe-C36', 'EntNic_MSJ-C2', 'EntNic_STF-C266', 'EntNic_SUJ-C130', 'EntNic_TOJ-C71', 'EntNic_ULJ-C60', 'EntNic_FHJ-C38', 'EntNic_FUR-C230', 'EntNic_RYJ-C139', 'EntNic_JHJ-C220', 'EntNic_SKJ-C216', 'EntNic_UTJ-C22', 'EntNic_aaRJ-C225', 'EntNic_GSJ-C274', 'EntNic_SKJ-C16', 'EntNic_HHJ-C162', 'EntNic_DoeJ-C27', 'EntNic_LEJ-C64', 'EntNic_SBJ-C52', 'EntNic_RDJ-C344', 'EntNic_LVJ-C76', 'EntNic_GoeJ-C19', 'EntNic_SKJ-C216', 'EntNic_LEJ-C64', 'EntNic_DoeJ-C27', 'EntNic_FUR-C230', 'EntNic_KRS-C23', 'EntNic_MSJ-C2', 'EntNic_UTJ-C22', 'EntNic_JHJ-C220', 'EntNic_SBJ-C52', 'EntNic_GSJ-C274', 'EntNic_SSJ-C259', 'EntNic_LVJ-C76', 'EntNic_KLJ-C127', 'EntNic_GoeJ-C19', 'EntNic_ULJ-C60', 'EntNic_FHJ-C38', 'EntNic_NOJ-C37', 'EntNic_aeRoe-C36', 'EntNic_MMS-C295', 'EntNic_BRS-C268', 'EntNic_BJJ-C34', 'EntNic_DSJ-C190', 'EntNic_SSJ-C259', 'EntNic_RDJ-C344', 'EntNic_LVJ-C76', 'EntNic_FHJ-C38', 'EntNic_RYJ-C139', 'EntNic_FUR-C230', 'EntNic_BJJ-C34', 'EntNic_DoeJ-C27', 'EntNic_TOJ-C71', 'EntNic_SKJ-C16', 'EntNic_HHJ-C162', 'EntNic_LVJ-C76', 'EntNic_UTJ-C22', 'EntNic_LEJ-C64', 'EntNic_MMS-C295', 'EntNic_aeRoe-C36', 'EntNic_ULJ-C60', 'EntNic_SBJ-C52', 'EntNic_GoeJ-C19', 'EntNic_KRS-C23', 'EntNic_aaRJ-C225', 'EntNic_GEJ-C42', 'EntNic_BRS-C268', 'EntNic_GSJ-C274', 'EntNic_SUJ-C130', 'EntNic_JoeJ-C252', 'EntNic_STF-C266', 'EntNic_NOJ-C37', 'EntNic_SKJ-C216', 'EntNic_KLJ-C127', 'EntNic_JHJ-C220', 'EntNic_MSJ-C2', 'EntNic_RDJ-C344', 'EntNic_SHJ-C48', 'EntNic_GoeJ-C19', 'EntNic_GUS-C41', 'EntNic_RDJ-C344', 'EntNic_ORoe-C299', 'EntNic_UTJ-C22', 'EntNic_JoeJ-C252', 'EntNic_RDJ-C344', 'EntNic_LEJ-C64', 'EntNic_ULJ-C60', 'EntNic_NOJ-C37', 'EntNic_BJJ-C34', 'EntNic_SSJ-C259', 'EntNic_JHJ-C220', 'EntNic_GSJ-C274', 'EntNic_RYJ-C139', 'EntNic_SBJ-C52', 'EntNic_LVJ-C76', 'EntNic_JoeJ-C252', 'EntNic_MMS-C295', 'EntNic_FHJ-C38', 'EntNic_DSJ-C190', 'EntNic_aaRJ-C225', 'EntNic_SUJ-C130', 'EntNic_GUS-C41', 'EntNic_DoeJ-C27', 'EntNic_SKJ-C216', 'EntNic_MSJ-C2', 'EntNic_FUR-C230', 'EntNic_SKJ-C16', 'EntNic_KRS-C23', 'EntNic_GoeJ-C19', 'EntNic_aeRoe-C36', 'EntNic_BRS-C268', 'EntNic_aaRJ-C225', 'EntNic_MSJ-C2', 'EntNic_RYJ-C139', 'EntNic_SBJ-C52', 'EntNic_SKJ-C16', 'EntNic_GSJ-C274', 'EntNic_MMS-C295', 'EntNic_FUR-C230', 'EntNic_KLJ-C127', 'EntNic_DoeJ-C27', 'EntNic_SKJ-C216', 'EntNic_DSJ-C190', 'EntNic_STF-C266', 'EntNic_NOJ-C37', 'EntNic_KRS-C23', 'EntNic_BJJ-C34', 'EntNic_ULJ-C60', 'EntNic_LVJ-C76', 'EntNic_RDJ-C344', 'EntNic_JHJ-C220', 'EntNic_FHJ-C38', 'EntNic_TOJ-C71', 'EntNic_HHJ-C162', 'EntNic_GEJ-C42', 'EntNic_LEJ-C64', 'EntNic_aeRoe-C36']",39,"['DSJ-C190', 'MMS-C295', 'FHJ-C38', 'JHJ-C220', 'SKS-C55', 'GEJ-C42', 'HAS-C59', 'SBJ-C52', 'BRS-C268', 'ORoe-C299', 'KOS-C293', 'HHJ-C162', 'BIJ-C30', 'STF-C266', 'KRS-C23', 'MSJ-C2', 'ULJ-C60', 'LVJ-C76', 'aeRoe-C36', 'LEJ-C64', 'NOJ-C37', 'MMS-C295', 'MSJ-C2', 'STF-C266', 'aeRoe-C36', 'SKJ-C216', 'FHJ-C38', 'GEJ-C42', 'SBJ-C52', 'DSJ-C190', 'SUJ-C130', 'KLJ-C127', 'BJJ-C34', 'HHJ-C162', 'SKJ-C16', 'BRS-C268', 'UTJ-C22', 'KRS-C23', 'DoeJ-C27', 'TOJ-C71', 'FUR-C230', 'NOJ-C37', 'ULJ-C60', 'aaRJ-C225', 'GSJ-C274', 'JHJ-C220', 'LVJ-C76', 'SUJ-C130', 'aaRJ-C225', 'RDJ-C344', 'LEJ-C64', 'UTJ-C22', 'BIJ-C30', 'KOS-C293', 'JoeJ-C252', 'SSJ-C259', 'RYJ-C139', 'FUR-C230', 'SHJ-C48', 'GoeJ-C19', 'LVJ-C76', 'FUR-C230', 'KLJ-C127', 'BJJ-C34', 'GEJ-C42', 'KRS-C23', 'MMS-C295', 'NOJ-C37', 'DSJ-C190', 'BIJ-C30', 'aeRoe-C36', 'MSJ-C2', 'STF-C266', 'SUJ-C130', 'TOJ-C71', 'ULJ-C60', 'FHJ-C38', 'FUR-C230', 'RYJ-C139', 'JHJ-C220', 'SKJ-C216', 'UTJ-C22', 'aaRJ-C225', 'GSJ-C274', 'SKJ-C16', 'HHJ-C162', 'DoeJ-C27', 'LEJ-C64', 'SBJ-C52', 'RDJ-C344', 'LVJ-C76', 'GoeJ-C19', 'SKJ-C216', 'LEJ-C64', 'DoeJ-C27', 'FUR-C230', 'KRS-C23', 'MSJ-C2', 'UTJ-C22', 'JHJ-C220', 'SBJ-C52', 'GSJ-C274', 'SSJ-C259', 'LVJ-C76', 'KLJ-C127', 'GoeJ-C19', 'ULJ-C60', 'FHJ-C38', 'NOJ-C37', 'aeRoe-C36', 'MMS-C295', 'BRS-C268', 'BJJ-C34', 'DSJ-C190', 'SSJ-C259', 'RDJ-C344', 'LVJ-C76', 'FHJ-C38', 'RYJ-C139', 'FUR-C230', 'BJJ-C34', 'DoeJ-C27', 'TOJ-C71', 'SKJ-C16', 'HHJ-C162', 'LVJ-C76', 'UTJ-C22', 'LEJ-C64', 'MMS-C295', 'aeRoe-C36', 'ULJ-C60', 'SBJ-C52', 'GoeJ-C19', 'KRS-C23', 'aaRJ-C225', 'GEJ-C42', 'BRS-C268', 'GSJ-C274', 'SUJ-C130', 'JoeJ-C252', 'STF-C266', 'NOJ-C37', 'SKJ-C216', 'KLJ-C127', 'JHJ-C220', 'MSJ-C2', 'RDJ-C344', 'SHJ-C48', 'GoeJ-C19', 'GUS-C41', 'RDJ-C344', 'ORoe-C299', 'UTJ-C22', 'JoeJ-C252', 'RDJ-C344', 'LEJ-C64', 'ULJ-C60', 'NOJ-C37', 'BJJ-C34', 'SSJ-C259', 'JHJ-C220', 'GSJ-C274', 'RYJ-C139', 'SBJ-C52', 'LVJ-C76', 'JoeJ-C252', 'MMS-C295', 'FHJ-C38', 'DSJ-C190', 'aaRJ-C225', 'SUJ-C130', 'GUS-C41', 'DoeJ-C27', 'SKJ-C216', 'MSJ-C2', 'FUR-C230', 'SKJ-C16', 'KRS-C23', 'GoeJ-C19', 'aeRoe-C36', 'BRS-C268', 'aaRJ-C225', 'MSJ-C2', 'RYJ-C139', 'SBJ-C52', 'SKJ-C16', 'GSJ-C274', 'MMS-C295', 'FUR-C230', 'KLJ-C127', 'DoeJ-C27', 'SKJ-C216', 'DSJ-C190', 'STF-C266', 'NOJ-C37', 'KRS-C23', 'BJJ-C34', 'ULJ-C60', 'LVJ-C76', 'RDJ-C344', 'JHJ-C220', 'FHJ-C38', 'TOJ-C71', 'HHJ-C162', 'GEJ-C42', 'LEJ-C64', 'aeRoe-C36']"
EntNic_HiC_scaffold_2_R150,EntNic,HiC_scaffold_2,19703187,19815287,112101,"['EntNic_KOS-C293', 'EntNic_UTJ-C22', 'EntNic_VAJ-C24', 'EntNic_BRS-C268', 'EntNic_HAS-C59', 'EntNic_ORoe-C299', 'EntNic_RYJ-C139', 'EntNic_SHJ-C48', 'EntNic_GoeJ-C19', 'EntNic_JHJ-C220', 'EntNic_GUS-C41', 'EntNic_SSJ-C259', 'EntNic_SKS-C55', 'EntNic_BRS-C268', 'EntNic_KOS-C293', 'EntNic_aeRoe-C36', 'EntNic_FHJ-C38', 'EntNic_DSJ-C190', 'EntNic_HHJ-C162', 'EntNic_KRS-C23', 'EntNic_MMS-C295', 'EntNic_RDJ-C344', 'EntNic_MSJ-C2', 'EntNic_STF-C266', 'EntNic_JEJ-C119', 'EntNic_aaRJ-C225', 'EntNic_SKJ-C216', 'EntNic_SKJ-C16', 'EntNic_ORoe-C299', 'EntNic_LVJ-C76']",27,"['KOS-C293', 'UTJ-C22', 'VAJ-C24', 'BRS-C268', 'HAS-C59', 'ORoe-C299', 'RYJ-C139', 'SHJ-C48', 'GoeJ-C19', 'JHJ-C220', 'GUS-C41', 'SSJ-C259', 'SKS-C55', 'BRS-C268', 'KOS-C293', 'aeRoe-C36', 'FHJ-C38', 'DSJ-C190', 'HHJ-C162', 'KRS-C23', 'MMS-C295', 'RDJ-C344', 'MSJ-C2', 'STF-C266', 'JEJ-C119', 'aaRJ-C225', 'SKJ-C216', 'SKJ-C16', 'ORoe-C299', 'LVJ-C76']"
EntNic_HiC_scaffold_2_R152,EntNic,HiC_scaffold_2,19839304,19860687,21384,['EntNic_BRS-C268'],1,['BRS-C268']
EntNic_HiC_scaffold_2_R157,EntNic,HiC_scaffold_2,19935619,19971247,35629,"['EntNic_BRS-C268', 'EntNic_ORoe-C299', 'EntNic_ORoe-C299', 'EntNic_BRS-C268']",2,"['BRS-C268', 'ORoe-C299', 'ORoe-C299', 'BRS-C268']"
EntNic_HiC_scaffold_2_R159,EntNic,HiC_scaffold_2,20029867,20052331,22465,"['EntNic_ORoe-C299', 'EntNic_BRS-C268', 'EntNic_ORoe-C299']",2,"['ORoe-C299', 'BRS-C268', 'ORoe-C299']"
EntNic_HiC_scaffold_2_R16,EntNic,HiC_scaffold_2,6139766,6291100,151335,"['EntNic_JHJ-C220', 'EntNic_MMS-C295', 'EntNic_DSJ-C190', 'EntNic_NOJ-C37', 'EntNic_FUR-C230', 'EntNic_LVJ-C76', 'EntNic_SSJ-C259', 'EntNic_aaRJ-C225', 'EntNic_DoeJ-C27', 'EntNic_KLJ-C127', 'EntNic_MSJ-C2', 'EntNic_aeRoe-C36', 'EntNic_GEJ-C42', 'EntNic_LEJ-C64', 'EntNic_SKJ-C216', 'EntNic_HHJ-C162', 'EntNic_STF-C266', 'EntNic_TOJ-C71', 'EntNic_ULJ-C60', 'EntNic_KRS-C23', 'EntNic_SBJ-C52', 'EntNic_SKJ-C16', 'EntNic_RYJ-C139', 'EntNic_GSJ-C274', 'EntNic_BRS-C268', 'EntNic_GUS-C41', 'EntNic_ORoe-C299', 'EntNic_BJJ-C34', 'EntNic_FHJ-C38', 'EntNic_KOS-C293', 'EntNic_SUJ-C130', 'EntNic_SHJ-C48', 'EntNic_RDJ-C344', 'EntNic_RDJ-C344', 'EntNic_LVJ-C76', 'EntNic_ORoe-C299', 'EntNic_LVJ-C76', 'EntNic_GSJ-C274', 'EntNic_SUJ-C130', 'EntNic_ORoe-C299', 'EntNic_TOJ-C71', 'EntNic_RYJ-C139', 'EntNic_KLJ-C127', 'EntNic_SKJ-C16', 'EntNic_LEJ-C64', 'EntNic_JoeJ-C252', 'EntNic_FHJ-C38', 'EntNic_aaRJ-C225', 'EntNic_SKJ-C16', 'EntNic_SKJ-C216', 'EntNic_MSJ-C2', 'EntNic_MMS-C295', 'EntNic_SBJ-C52', 'EntNic_DSJ-C190', 'EntNic_LVJ-C76', 'EntNic_ULJ-C60', 'EntNic_KRS-C23', 'EntNic_BJJ-C34']",34,"['JHJ-C220', 'MMS-C295', 'DSJ-C190', 'NOJ-C37', 'FUR-C230', 'LVJ-C76', 'SSJ-C259', 'aaRJ-C225', 'DoeJ-C27', 'KLJ-C127', 'MSJ-C2', 'aeRoe-C36', 'GEJ-C42', 'LEJ-C64', 'SKJ-C216', 'HHJ-C162', 'STF-C266', 'TOJ-C71', 'ULJ-C60', 'KRS-C23', 'SBJ-C52', 'SKJ-C16', 'RYJ-C139', 'GSJ-C274', 'BRS-C268', 'GUS-C41', 'ORoe-C299', 'BJJ-C34', 'FHJ-C38', 'KOS-C293', 'SUJ-C130', 'SHJ-C48', 'RDJ-C344', 'RDJ-C344', 'LVJ-C76', 'ORoe-C299', 'LVJ-C76', 'GSJ-C274', 'SUJ-C130', 'ORoe-C299', 'TOJ-C71', 'RYJ-C139', 'KLJ-C127', 'SKJ-C16', 'LEJ-C64', 'JoeJ-C252', 'FHJ-C38', 'aaRJ-C225', 'SKJ-C16', 'SKJ-C216', 'MSJ-C2', 'MMS-C295', 'SBJ-C52', 'DSJ-C190', 'LVJ-C76', 'ULJ-C60', 'KRS-C23', 'BJJ-C34']"
EntNic_HiC_scaffold_2_R160,EntNic,HiC_scaffold_2,20063888,20155862,91975,"['EntNic_ORoe-C299', 'EntNic_BRS-C268', 'EntNic_ORoe-C299', 'EntNic_VAJ-C24']",3,"['ORoe-C299', 'BRS-C268', 'ORoe-C299', 'VAJ-C24']"
EntNic_HiC_scaffold_2_R163,EntNic,HiC_scaffold_2,20270391,20309564,39174,['EntNic_ORoe-C299'],1,['ORoe-C299']
EntNic_HiC_scaffold_2_R164,EntNic,HiC_scaffold_2,20335569,20369099,33531,['EntNic_ORoe-C299'],1,['ORoe-C299']
EntNic_HiC_scaffold_2_R165,EntNic,HiC_scaffold_2,20383639,20394953,11315,"['EntNic_ORoe-C299', 'EntNic_RDJ-C344', 'EntNic_aaRJ-C225']",3,"['ORoe-C299', 'RDJ-C344', 'aaRJ-C225']"
EntNic_HiC_scaffold_2_R166,EntNic,HiC_scaffold_2,20422469,20530240,107772,"['EntNic_RDJ-C344', 'EntNic_GoeJ-C19', 'EntNic_GSJ-C274', 'EntNic_SKJ-C216', 'EntNic_ORoe-C299', 'EntNic_ULJ-C60', 'EntNic_SKJ-C16', 'EntNic_aaRJ-C225', 'EntNic_SKJ-C16', 'EntNic_aaRJ-C225', 'EntNic_VAJ-C24', 'EntNic_BJJ-C34', 'EntNic_RDJ-C344', 'EntNic_KLJ-C127']",11,"['RDJ-C344', 'GoeJ-C19', 'GSJ-C274', 'SKJ-C216', 'ORoe-C299', 'ULJ-C60', 'SKJ-C16', 'aaRJ-C225', 'SKJ-C16', 'aaRJ-C225', 'VAJ-C24', 'BJJ-C34', 'RDJ-C344', 'KLJ-C127']"
EntNic_HiC_scaffold_2_R169,EntNic,HiC_scaffold_2,20999155,21016477,17323,['EntNic_LEJ-C64'],1,['LEJ-C64']
EntNic_HiC_scaffold_2_R17,EntNic,HiC_scaffold_2,6304784,6530286,225503,"['EntNic_STF-C266', 'EntNic_MMS-C295', 'EntNic_FHJ-C38']",3,"['STF-C266', 'MMS-C295', 'FHJ-C38']"
EntNic_HiC_scaffold_2_R170,EntNic,HiC_scaffold_2,21035801,21068568,32768,"['EntNic_BRS-C268', 'EntNic_LEJ-C64']",2,"['BRS-C268', 'LEJ-C64']"
EntNic_HiC_scaffold_2_R172,EntNic,HiC_scaffold_2,21120703,21152638,31936,['EntNic_JHJ-C220'],1,['JHJ-C220']
EntNic_HiC_scaffold_2_R173,EntNic,HiC_scaffold_2,21236133,21254618,18486,['EntNic_BRS-C268'],1,['BRS-C268']
EntNic_HiC_scaffold_2_R174,EntNic,HiC_scaffold_2,21267089,21294788,27700,"['EntNic_BRS-C268', 'EntNic_JHJ-C220']",2,"['BRS-C268', 'JHJ-C220']"
EntNic_HiC_scaffold_2_R178,EntNic,HiC_scaffold_2,21491904,21512208,20305,"['EntNic_STF-C266', 'EntNic_FHJ-C38']",2,"['STF-C266', 'FHJ-C38']"
EntNic_HiC_scaffold_2_R179,EntNic,HiC_scaffold_2,21547375,21571774,24400,['EntNic_BRS-C268'],1,['BRS-C268']
EntNic_HiC_scaffold_2_R180,EntNic,HiC_scaffold_2,21825356,21867012,41657,"['EntNic_KRS-C23', 'EntNic_BRS-C268', 'EntNic_SKS-C55']",3,"['KRS-C23', 'BRS-C268', 'SKS-C55']"
EntNic_HiC_scaffold_2_R181,EntNic,HiC_scaffold_2,21874036,21898004,23969,['EntNic_BRS-C268'],1,['BRS-C268']
EntNic_HiC_scaffold_2_R183,EntNic,HiC_scaffold_2,21994715,22039047,44333,"['EntNic_GEJ-C42', 'EntNic_SBJ-C52', 'EntNic_ULJ-C60', 'EntNic_SUJ-C130', 'EntNic_FUR-C230', 'EntNic_aaRJ-C225', 'EntNic_GSJ-C274', 'EntNic_RDJ-C344', 'EntNic_BIJ-C30', 'EntNic_TOJ-C71']",10,"['GEJ-C42', 'SBJ-C52', 'ULJ-C60', 'SUJ-C130', 'FUR-C230', 'aaRJ-C225', 'GSJ-C274', 'RDJ-C344', 'BIJ-C30', 'TOJ-C71']"
EntNic_HiC_scaffold_2_R184,EntNic,HiC_scaffold_2,22044414,22057502,13089,"['EntNic_RDJ-C344', 'EntNic_GSJ-C274', 'EntNic_FUR-C230', 'EntNic_TOJ-C71', 'EntNic_GEJ-C42', 'EntNic_ULJ-C60', 'EntNic_aaRJ-C225', 'EntNic_LEJ-C64', 'EntNic_SUJ-C130']",9,"['RDJ-C344', 'GSJ-C274', 'FUR-C230', 'TOJ-C71', 'GEJ-C42', 'ULJ-C60', 'aaRJ-C225', 'LEJ-C64', 'SUJ-C130']"
EntNic_HiC_scaffold_2_R188,EntNic,HiC_scaffold_2,22170682,22198188,27507,"['EntNic_RDJ-C344', 'EntNic_DoeJ-C27', 'EntNic_FUR-C230', 'EntNic_ULJ-C60']",4,"['RDJ-C344', 'DoeJ-C27', 'FUR-C230', 'ULJ-C60']"
EntNic_HiC_scaffold_2_R189,EntNic,HiC_scaffold_2,22498884,22519141,20258,['EntNic_aeRoe-C36'],1,['aeRoe-C36']
EntNic_HiC_scaffold_2_R19,EntNic,HiC_scaffold_2,6624923,6676613,51691,"['EntNic_BRS-C268', 'EntNic_STF-C266', 'EntNic_SKJ-C216', 'EntNic_DSJ-C190', 'EntNic_aaRJ-C225', 'EntNic_SKJ-C16', 'EntNic_MSJ-C2', 'EntNic_GoeJ-C19', 'EntNic_SBJ-C52', 'EntNic_TOJ-C71', 'EntNic_HHJ-C162', 'EntNic_SHJ-C48']",12,"['BRS-C268', 'STF-C266', 'SKJ-C216', 'DSJ-C190', 'aaRJ-C225', 'SKJ-C16', 'MSJ-C2', 'GoeJ-C19', 'SBJ-C52', 'TOJ-C71', 'HHJ-C162', 'SHJ-C48']"
EntNic_HiC_scaffold_2_R192,EntNic,HiC_scaffold_2,23081817,23161555,79739,"['EntNic_VAJ-C24', 'EntNic_LEJ-C64', 'EntNic_GSJ-C274', 'EntNic_LEJ-C64', 'EntNic_DoeJ-C27', 'EntNic_TOJ-C71', 'EntNic_BJJ-C34']",6,"['VAJ-C24', 'LEJ-C64', 'GSJ-C274', 'LEJ-C64', 'DoeJ-C27', 'TOJ-C71', 'BJJ-C34']"
EntNic_HiC_scaffold_2_R193,EntNic,HiC_scaffold_2,23167735,23199779,32045,['EntNic_LEJ-C64'],1,['LEJ-C64']
EntNic_HiC_scaffold_2_R194,EntNic,HiC_scaffold_2,23388533,23429776,41244,"['EntNic_HAS-C59', 'EntNic_GUS-C41', 'EntNic_HAS-C59']",2,"['HAS-C59', 'GUS-C41', 'HAS-C59']"
EntNic_HiC_scaffold_2_R195,EntNic,HiC_scaffold_2,23442333,23480485,38153,['EntNic_HAS-C59'],1,['HAS-C59']
EntNic_HiC_scaffold_2_R197,EntNic,HiC_scaffold_2,23520380,23565801,45422,['EntNic_HAS-C59'],1,['HAS-C59']
EntNic_HiC_scaffold_2_R198,EntNic,HiC_scaffold_2,23570951,23590111,19161,['EntNic_HAS-C59'],1,['HAS-C59']
EntNic_HiC_scaffold_2_R199,EntNic,HiC_scaffold_2,23716692,23756185,39494,"['EntNic_GSJ-C274', 'EntNic_SBJ-C52']",2,"['GSJ-C274', 'SBJ-C52']"
EntNic_HiC_scaffold_2_R20,EntNic,HiC_scaffold_2,6894377,6915191,20815,"['EntNic_HHJ-C162', 'EntNic_MSJ-C2', 'EntNic_KOS-C293', 'EntNic_MMS-C295']",4,"['HHJ-C162', 'MSJ-C2', 'KOS-C293', 'MMS-C295']"
EntNic_HiC_scaffold_2_R200,EntNic,HiC_scaffold_2,23962091,23995204,33114,"['EntNic_TOJ-C71', 'EntNic_GEJ-C42']",2,"['TOJ-C71', 'GEJ-C42']"
EntNic_HiC_scaffold_2_R201,EntNic,HiC_scaffold_2,23998140,24018207,20068,['EntNic_FUR-C230'],1,['FUR-C230']
EntNic_HiC_scaffold_2_R202,EntNic,HiC_scaffold_2,24259856,24377695,117840,"['EntNic_JEJ-C119', 'EntNic_VAJ-C24', 'EntNic_UTJ-C22', 'EntNic_aeRoe-C36', 'EntNic_STF-C266', 'EntNic_KRS-C23', 'EntNic_SSJ-C259', 'EntNic_RYJ-C139', 'EntNic_FUR-C230', 'EntNic_FHJ-C38', 'EntNic_ULJ-C60', 'EntNic_ULJ-C60', 'EntNic_RDJ-C344', 'EntNic_KRS-C23']",12,"['JEJ-C119', 'VAJ-C24', 'UTJ-C22', 'aeRoe-C36', 'STF-C266', 'KRS-C23', 'SSJ-C259', 'RYJ-C139', 'FUR-C230', 'FHJ-C38', 'ULJ-C60', 'ULJ-C60', 'RDJ-C344', 'KRS-C23']"
EntNic_HiC_scaffold_2_R203,EntNic,HiC_scaffold_2,24389352,24435977,46626,['EntNic_VAJ-C24'],1,['VAJ-C24']
EntNic_HiC_scaffold_2_R204,EntNic,HiC_scaffold_2,24460133,24684019,223887,"['EntNic_JHJ-C220', 'EntNic_STF-C266', 'EntNic_ORoe-C299', 'EntNic_BRS-C268', 'EntNic_JHJ-C220', 'EntNic_KOS-C293', 'EntNic_HAS-C59', 'EntNic_KOS-C293', 'EntNic_ORoe-C299', 'EntNic_STF-C266', 'EntNic_FHJ-C38', 'EntNic_aeRoe-C36', 'EntNic_SKS-C55', 'EntNic_MSJ-C2', 'EntNic_HAS-C59', 'EntNic_VAJ-C24', 'EntNic_HAS-C59', 'EntNic_VAJ-C24', 'EntNic_SKJ-C16']",12,"['JHJ-C220', 'STF-C266', 'ORoe-C299', 'BRS-C268', 'JHJ-C220', 'KOS-C293', 'HAS-C59', 'KOS-C293', 'ORoe-C299', 'STF-C266', 'FHJ-C38', 'aeRoe-C36', 'SKS-C55', 'MSJ-C2', 'HAS-C59', 'VAJ-C24', 'HAS-C59', 'VAJ-C24', 'SKJ-C16']"
EntNic_HiC_scaffold_2_R205,EntNic,HiC_scaffold_2,24696897,24793914,97018,"['EntNic_VAJ-C24', 'EntNic_SKJ-C16', 'EntNic_HAS-C59', 'EntNic_SKS-C55', 'EntNic_KOS-C293', 'EntNic_SBJ-C52', 'EntNic_ULJ-C60', 'EntNic_SKJ-C216', 'EntNic_FHJ-C38', 'EntNic_FHJ-C38', 'EntNic_BIJ-C30', 'EntNic_ULJ-C60', 'EntNic_GoeJ-C19', 'EntNic_SSJ-C259', 'EntNic_SKJ-C216', 'EntNic_RDJ-C344', 'EntNic_NOJ-C37', 'EntNic_SHJ-C48', 'EntNic_RDJ-C344', 'EntNic_RDJ-C344', 'EntNic_HAS-C59', 'EntNic_JEJ-C119']",16,"['VAJ-C24', 'SKJ-C16', 'HAS-C59', 'SKS-C55', 'KOS-C293', 'SBJ-C52', 'ULJ-C60', 'SKJ-C216', 'FHJ-C38', 'FHJ-C38', 'BIJ-C30', 'ULJ-C60', 'GoeJ-C19', 'SSJ-C259', 'SKJ-C216', 'RDJ-C344', 'NOJ-C37', 'SHJ-C48', 'RDJ-C344', 'RDJ-C344', 'HAS-C59', 'JEJ-C119']"
EntNic_HiC_scaffold_2_R206,EntNic,HiC_scaffold_2,24914573,25020920,106348,"['EntNic_RYJ-C139', 'EntNic_DSJ-C190', 'EntNic_RYJ-C139', 'EntNic_MMS-C295', 'EntNic_MMS-C295', 'EntNic_RYJ-C139', 'EntNic_MMS-C295', 'EntNic_UTJ-C22']",4,"['RYJ-C139', 'DSJ-C190', 'RYJ-C139', 'MMS-C295', 'MMS-C295', 'RYJ-C139', 'MMS-C295', 'UTJ-C22']"
EntNic_HiC_scaffold_2_R208,EntNic,HiC_scaffold_2,25113254,25143719,30466,['EntNic_BRS-C268'],1,['BRS-C268']
